aoriginal_id,content,final_sentiment,baseline_aspect_category,tweet_type,clean_tweet,quadruplet,corrected_quadruplet,postprocess_quad
1.6480723408683172e+18,"@sbtcon Gak semua buyer ok sama packing yg dikasih, drpd inc packing tp gak sesuai mending ditanya pas deal dealan. Admin nyesuain nominal yg ditaruh di shopee, suka ada buyer yg minta splitpay, ribet ribet udah taruh harga inc all diotak atik itung ulang sama buyer yg banyak request🫥",negative,produk;,SUBJECTIVE,"gak semua buyer ok sama packing yg dikasih, drpd inc packing tp gak sesuai mending ditanya pas deal dealan. admin nyesuain nominal yg ditaruh di shopee, suka ada buyer yg minta splitpay, ribet ribet udah taruh harga inc all diotak atik itung ulang sama buyer yg banyak request","(packing, suka ada buyer yang minta splitpay, negative, website&apps)","(packing, gak sesuai, negative, delivery);(harga, ribet ribet, negative, price);(harga, diotak atik, negative, price);","(packing,gak sesuai,negative,delivery);(harga,ribet ribet,negative,price);(harga,diotak atik,negative,price)"
1.648071822590763e+18,"Plis deh @embajeans_ paketanku dari 4 hari lalu knpa belum dikirim? Kapokk beli online nih toko di shopee. Sembludak mbludaknya orderan, gak segininya astagfirullohh diboongin mulu",negative,customerservice; produk;,SUBJECTIVE,"plis deh paketanku dari hari lalu knpa belum dikirim? kapokk beli online nih toko di shopee. sembludak mbludaknya orderan, gak segininya astagfirullohh diboongin mulu","(paketanku, belum dikirim, negative, delivery)","(paketanku, belum dikirim, negative, delivery);(beli online, kapok, negative, produk);(orderan, diboongin mulu, negative, produk)","(paketanku,belum dikirim,negative,delivery);(beli online,kapokk,negative,produk);(orderan,diboongin mulu,negative,produk)"
1.648071643561083e+18,Harga belum termasuk biaya admin shopee,neutral,produk;,SUBJECTIVE,harga belum termasuk biaya admin shopee,"(_, belum termasuk biaya admin, negative, price)","(harga, belum termasuk biaya admin, negative, price)","(harga,belum termasuk biaya admin,negative,price)"
1.6480712582597345e+18,"@llamayeou klo itunya gamasalah sbnrny, cmn kan aku jdinya unboxnya msih lama.. sedangkan di shopee hrus klik pesanan diterima segera kan...",negative,produk;,SUBJECTIVE,"klo itunya gamasalah sbnrny, cmn kan aku jdinya unboxnya msih lama.. sedangkan di shopee hrus klik pesanan diterima segera kan...","(_, harus klik pesanan diterima, negative, website&apps)","(unboxnya, msih lama, negative, delivery);(shopee, hrus klik pesanan, negative, website&apps)","(unboxnya,msih lama,negative,delivery);(shopee,hrus klik pesanan,negative,website&apps)"
1.6480706666657382e+18,@sbtcon Jualan gua bisa galaku kalo incl all karena admin shopee 8.4%😭 jadiiii akhirnya memutuskan untuk exc pack admin😀,neutral,produk;,SUBJECTIVE,jualan gua bisa galaku kalo incl all karena admin shopee % jadiiii akhirnya memutuskan untuk exc pack admin,"(jualan, bisa galaku, negative, website&apps)","(jualan, bisa galaku, negative, website&apps)","(jualan,bisa galaku,negative,website&apps)"
1.6480693694136484e+18,"sebenarnya pas lagi sakit tu gabutuh perhatian chat yang fafifu, butuhnya chat “aku dah trf buat jajan shopee, sembuh yaa” beneran gila, auto seger",neutral,produk;,SUBJECTIVE,"sebenarnya pas lagi sakit tu gabutuh perhatian chat yang fafifu, butuhnya chat aku dah trf buat jajan shopee, sembuh yaa beneran gila, auto seger","(_,auto seger, positive, website&apps)","(jajan, sembuh, positive, produk);(jajan, auto seger, positive, produk)","(jajan,sembuh,positive,produk);(jajan,auto seger,positive,produk)"
1.6480660670409807e+18,"@KucengTerbanggg @ShopeeID kalo beli produk ternyata isiannya zonk itu gimana ngurusnya min? masa iya saya harus urus sendiri, shopee tanggung jawab gak ya?",negative,delivery; price; produk;,SUBJECTIVE,"kalo beli produk ternyata isiannya zonk itu gimana ngurusnya min? masa iya saya harus urus sendiri, shopee tanggung jawab gak ya?","(produk, ternyata isiannya zonk, negative, produk)","(produk, ternyata isiannya zonk, negative, produk);(produk, harus urus sendiri, negative, customerservice);(shopee, tanggung jawab gak, negative, customerservice)","(produk,ternyata isiannya zonk,negative,produk);(produk,harus urus sendiri,negative,customerservice);(shopee,tanggung jawab gak,negative,customerservice)"
1.648065465938477e+18,Ini orang-orang kenapa pada bilang shopee express cepet dah padahal di aku udah stuck 3 hari,negative,produk;,SUBJECTIVE,ini orang-orang kenapa pada bilang shopee express cepet dah padahal di aku udah stuck hari,"(shopee express, stuck, negative, delivery)","(shopee express, cepet dah, positive, delivery);(shopee express, stuck, negative, delivery)","(shopee express,cepet dah,positive,delivery);(shopee express,stuck,negative,delivery)"
1.6483269682603087e+18,@bliblidotcom Kok sulit banget ya 🤔,negative,delivery; produk;,SUBJECTIVE,kok sulit banget ya,"(_, kok sulit banget ya, negative, website&apps)","(_, kok sulit banget ya, negative, produk)","(_,kok sulit banget ya,negative,produk)"
1.6480642056382054e+18,"@eryghi_ @ShopeeCare Saya juga kayak gini... Dana masih tertahan di Shopee dan belum cair ke saldo, saya takutnya seperti lebaran kemarin... Selama seminggu dana masih tertahan di Shopee, itu juga cair karena terus terusan neror cs Shopee biar segera ditangani",negative,produk;,SUBJECTIVE,"saya juga kayak gini... dana masih tertahan di shopee dan belum cair ke saldo, saya takutnya seperti lebaran kemarin... selama seminggu dana masih tertahan di shopee, itu juga cair karena terus terusan neror cs shopee biar segera ditangani","(saldo, tertahan di shopee, negative, payment)","(Dana, masih tertahan, negative, payment);(saldo, belum cair, negative, payment);(dana, masih tertahan, negative, payment);(cs, terus terusan neror, negative, customerservice)","(dana,masih tertahan,negative,payment);(saldo,belum cair,negative,payment);(dana,masih tertahan,negative,payment);(cs,terus terusan neror,negative,customerservice)"
1.6480641941039022e+18,beli dekat shopee and sampai sekarang tak pakai sebab dia terlalu cantik 😭,neutral,customerservice; produk;,SUBJECTIVE,beli dekat shopee and sampai sekarang tak pakai sebab dia terlalu cantik,"(_, sampai sekarang tak pakai, negative, produk)","(beli, sampai sekarang tak pakai, negative, produk)","(beli,sampai sekarang tak pakai,negative,produk)"
1.6480635045771018e+18,"anying kenapa gak ada inisiatif tanya ke counter di daerah nya sendiri sih, salah sendiri naruh no hp di shopee kaga aktif cok haduh emosi gue",negative,produk;,SUBJECTIVE,"anying kenapa gak ada inisiatif tanya ke counter di daerah nya sendiri sih, salah sendiri naruh no hp di shopee kaga aktif cok haduh emosi gue","(_, naruh no hp di shopee kaga aktif, negative, produk)","(counter, gak ada inisiatif, negative, customerservice);(no hp, salah sendiri, negative, website&apps);(no hp, emosi gue, negative, website&apps)","(counter,gak ada inisiatif,negative,customerservice);(no hp,salah sendiri,negative,website&apps);(no hp,emosi gue,negative,website&apps)"
1.6480623627407565e+18,@gyussance #funfact ibu gw minta dicariin di shopee casing jelek itu,negative,produk;,SUBJECTIVE,ibu gw minta dicariin di shopee casing jelek itu,"(casing, jelek, negative, produk)","(casing, jelek, negative, produk)","(casing,jelek,negative,produk)"
1.648061897856684e+18,@sbtcon Tpi skrg admin shopee tuh gede bgt nder,negative,produk;,SUBJECTIVE,tpi skrg admin shopee tuh gede bgt nder,"(admin shopee, tuh gede bgt nder, negative, website&apps)","(admin shopee, gede bgt, negative, payment)","(admin shopee,gede bgt,negative,payment)"
1.64805994121805e+18,@qtpieee senang betul semua leh shopee hahaha thank you sis boleh bookmark dulu then use in future hihihi,neutral,produk;,SUBJECTIVE,senang betul semua leh shopee hahaha thank you sis boleh bookmark dulu then use in future hihihi,"(_, thank you sis, positive, produk)","(shopee, senang betul, positive, website&apps);(_, bookmark dulu, positive, produk)","(shopee,senang betul,positive,website&apps);(_,bookmark dulu,positive,produk)"
1.6480587145980355e+18,"@sbtcon kadang lupa minta proof, seingetnya aja wkwkw😭 krn biasanya fullpay shopee. kalau condi wajib",neutral,produk;,SUBJECTIVE,"kadang lupa minta proof, seingetnya aja wkwkw krn biasanya fullpay shopee. kalau condi wajib","(_, kadang lupa minta proof, negative, delivery)","(proof, lupa minta, negative, produk);(condi, wajib, negative, payment)","(proof,lupa minta,negative,produk);(condi,wajib,negative,payment)"
1.647750215988912e+18,"BANGSAT MASIH EMOSI, GAK LAGI GUE MAEN GAME DI SHOPEE",negative,delivery; price; produk;,SUBJECTIVE,"bangsat masih emosi, gak lagi gue maen game di shopee","(game di shopee, bangsat masih emosi, negative, website&apps)","(game di shopee, masih emosi, negative, website&apps);(game di shopee, gak lagi gue maen, negative, website&apps)","(game di shopee,masih emosi,negative,website&apps);(game di shopee,gak lagi gue maen,negative,website&apps)"
1.6477499520121815e+18,"Gak faham cara maen game di shopee tau tau koin gue ludes, bangsat🥹",negative,produk;,SUBJECTIVE,"gak faham cara maen game di shopee tau tau koin gue ludes, bangsat","(game di shopee, koin gue ludes, negative, website&apps)","(game di shopee, koin gue ludes, negative, website&apps)","(game di shopee,koin gue ludes,negative,website&apps)"
1.6477498599513866e+18,"@helmhondagratis @sosmedkeras Aku seller Shopee syg, udh kenyang diomelin custom paket telat sampe Kadang jnt input resi di drop point juga lama sekalii🥲",negative,produk;,SUBJECTIVE,"aku seller shopee syg, udh kenyang diomelin custom paket telat sampe kadang jnt input resi di drop point juga lama sekalii","(seller shopee, custom paket telat, negative, delivery)","(custom, kenyang diomelin, negative, produk);(paket, telat sampe, negative, delivery);(jnt, lama sekali, negative, delivery)","(custom,kenyang diomelin,negative,produk);(paket,telat sampe,negative,delivery);(jnt,lama sekalii,negative,delivery)"
1.6477489494854533e+18,@sbtcon aku beli 90an each di Shopee tpi harus pinter nyelem,neutral,produk;,SUBJECTIVE,aku beli an each di shopee tpi harus pinter nyelem,"(shopee, harus pinter nyelem, negative, website&apps)","(shopee, harus pinter nyelem, negative, website&apps)","(shopee,harus pinter nyelem,negative,website&apps)"
1.6483076402238136e+18,@bliblidotcom Klepon tereliminasi,positive,produk;,SUBJECTIVE,klepon tereliminasi,"(klepon, terleminasi, negative, produk)","(klepon, terleminasi, negative, produk)","(klepon,tereliminasi,negative,produk)"
1.6483011252617295e+18,@bliblidotcom Kipas angin biar gak gerah,neutral,produk;,SUBJECTIVE,kipas angin biar gak gerah,"(kipas angin, biar gak gerah, positive, produk)","(kipas angin, biar gak gerah, positive, produk)","(kipas angin,biar gak gerah,positive,produk)"
1.6477471568650854e+18,pgn beli hatomugi tp di shopee yg trusted apa ? lg males jalan ke guardian 😭😭😭😭,negative,customerservice; payment; produk;,SUBJECTIVE,pgn beli hatomugi tp di shopee yg trusted apa ? lg males jalan ke guardian,"(hatomugi, lg males jalan ke guardian, negative, produk)","(shopee, yg trusted apa, neutral, website&apps);(hatomugi, males jalan ke guardian, negative, produk)","(shopee,yg trusted apa,neutral,website&apps);(hatomugi,males jalan ke guardian,negative,produk)"
1.647746593905582e+18,hadah gw mau ganti akun shopee dh,negative,produk;,SUBJECTIVE,hadah gw mau ganti akun shopee dh,"(_, ganti akun shopee dh, negative, website&apps)","(akun shopee, mau ganti, negative, website&apps)","(akun shopee,mau ganti,negative,website&apps)"
1.6477440422126715e+18,Gue kaget pas lihat Shopee kok saldo Spay gue tiba² jadi 144 rb pdhl sebelumnya 66 rb eh pas gue lihat ternyata dari pesenan mukena gue yang di batalin gara² udah lewat batas pengiriman padahl gue co udah dari tgl 4 anjay Rada kesel yah:),negative,produk;,SUBJECTIVE,gue kaget pas lihat shopee kok saldo spay gue tiba jadi rb pdhl sebelumnya rb eh pas gue lihat ternyata dari pesenan mukena gue yang di batalin gara udah lewat batas pengiriman padahl gue co udah dari tgl anjay rada kesel yah,"(spay, di batalin gara udah lewat batas pengiriman, negative, delivery)","(spay, kaget, negative, payment);(pesenan mukena, di batalin, negative, payment);(pengiriman, lewat batas, negative, delivery)","(spay,kaget,negative,payment);(pesenan mukena,di batalin,negative,payment);(pengiriman,lewat batas,negative,delivery)"
1.6477430450294907e+18,ada katanya di shopee mueheheheheheh,neutral,produk;,SUBJECTIVE,ada katanya di shopee mueheheheheheh,"(_, ada katanya di shopee, positive, website&apps)","(shopee, ada katanya , positive, website&apps)","(shopee,ada katanya,positive,website&apps)"
1.647739793105879e+18,"kalau gua co shopee hari ini, bakal terlambat dtg ga ya paketnya",negative,produk;,SUBJECTIVE,"kalau gua co shopee hari ini, bakal terlambat dtg ga ya paketnya","(_, bakal terlambat dtg, negative, delivery)","(co shopee, bakal terlambat, negative, delivery)","(co shopee,bakal terlambat,negative,delivery)"
1.6477388046762227e+18,"ngl parfum bangisan wanginya enak bgt :,) wanginya kek bukan wangi cowo yg ala ala cowo gitu paham gasi tp wanginya kalem gitu yaallah pdhl dia random beli di shopee? mana tahan seharian :)",neutral,produk;,SUBJECTIVE,"ngl parfum bangisan wanginya enak bgt :,) wanginya kek bukan wangi cowo yg ala ala cowo gitu paham gasi tp wanginya kalem gitu yaallah pdhl dia random beli di shopee? mana tahan seharian","(parfum, wanginya enak bgt, positive, produk)","(parfum bangisan, wanginya enak bgt, positive, produk);(parfum bangisan, wanginya kalem, positive, produk);(parfum bangisan, tahan seharian, positive, produk)","(parfum bangisan,wanginya enak bgt,positive,produk);(parfum bangisan,wanginya kalem,positive,produk);(parfum bangisan,tahan seharian,positive,produk)"
1.647738384574722e+18,@K0NT0LU 1.1 lu pikir shopee big sale ajg,neutral,produk;,SUBJECTIVE,lu pikir shopee big sale ajg,"(shopee big sale, lu pikir, negative, price)","(shopee big sale, lu pikir, negative, price)","(shopee big sale,lu pikir,negative,price)"
1.647735333210198e+18,"Kacau @union_well !! Order dr tgl 11 sampe kemarin (tgl 16) belum dikirim juga eh pas ditanya langsung dicancel mendadak secara sepihak (barusan). Sedih bgt udh harap2 cemas eh taunya gak pernah respon lgsg cancel2 aja 😭 @union_well @davidbayu   IG, shopee, no respon semua",negative,delivery; produk;,SUBJECTIVE,"kacau !! order dr tgl sampe kemarin (tgl ) belum dikirim juga eh pas ditanya langsung dicancel mendadak secara sepihak (barusan). sedih bgt udh harap2 cemas eh taunya gak pernah respon lgsg cancel2 aja ig, shopee, no respon semua","(shopee, order dr tgl sampe kemarin belum dikirim, negative, delivery)","(order, belum dikirim, negative, delivery);(order, dicancel mendadak, negative, delivery);(order, gak pernah respon, negative, customerservice)","(order,belum dikirim,negative,delivery);(order,dicancel mendadak,negative,delivery);(order,gak pernah respon,negative,customerservice)"
1.647735144118354e+18,ni gw mau co di shopee jadi dilema takut lama sampenya keburu lebaran 😭,negative,delivery; produk;,SUBJECTIVE,ni gw mau co di shopee jadi dilema takut lama sampenya keburu lebaran,"(_, sampenya keburu lebaran, negative, produk)","(co shopee, jadi dilema, negative, delivery);(co shopee, sampenya keburu lebaran, negative, delivery)","(co shopee,jadi dilema,negative,delivery);(co shopee,sampenya keburu lebaran,negative,delivery)"
1.647733786761732e+18,@tandukrusaa iyaaa bundle tapi gaada claim pc nya gitu di shopee jadi ga dapett.. (sad),negative,website&apps; produk;,SUBJECTIVE,iyaaa bundle tapi gaada claim pc nya gitu di shopee jadi ga dapett.. (sad),"(_, ga dapett, negative, produk)","(bundle, ga dapett, negative, produk)","(bundle,ga dapett,negative,produk)"
1.6477334759430144e+18,"Ekspektasi pesan shopee dr tanggal 11 ga kena overload, tau2nya udh semingguan lebihh statusnya ga brubah!!! 😮‍💨",negative,produk;,SUBJECTIVE,"ekspektasi pesan shopee dr tanggal ga kena overload, tau2nya udh semingguan lebihh statusnya ga brubah!!!","(_, semingguan lebihh statusnya ga brubah!!!, negative, delivery)","(ekspektasi, ga kena overload, positive, delivery);(pesan shopee, statusnya ga brubah, negative, delivery)","(ekspektasi,ga kena overload,positive,delivery);(pesan shopee,statusnya ga brubah,negative,delivery)"
1.6477331281345536e+18,"cara block notif/hide shopee video gimana sih? videonya aneh-aneh, algoritmanya ga sesuai sama yang gw cari 🙃",negative,produk;,SUBJECTIVE,"cara block notif/hide shopee video gimana sih? videonya aneh-aneh, algoritmanya ga sesuai sama yang gw cari","(video, aneh-aneh, negative, website&apps)","(videonya, aneh-aneh, negative, website&apps);(algoritmanya, ga sesuai, negative, website&apps)","(videonya,anehaneh,negative,website&apps);(algoritmanya,ga sesuai,negative,website&apps)"
